booking_id,client_id,subproduct,booking_date,trip_date,amount_rub,status,city_from,city_to
1274,39,hotel,2025-06-13,2025-06-21,12200.04,confirmed,Екатеринбург,Санкт-Петербург
1275,45,taxi,2025-06-20,2025-07-11,3138.33,confirmed,Казань,Новосибирск
1276,26,hotel,2025-12-16,2025-12-26,34739.34,cancelled,Казань,Екатеринбург
1277,27,train,2025-04-14,2025-04-30,22090.75,confirmed,Уфа,Москва
1278,24,avia,2025-05-26,2025-06-16,10778.3,cancelled,Уфа,Екатеринбург
1279,18,avia,2025-02-09,2025-02-17,57940.37,confirmed,Екатеринбург,Сочи
1280,1,train,2025-06-07,2025-06-25,18035.94,confirmed,Екатеринбург,Уфа
1281,10,hotel,2025-05-05,2025-05-22,28179.98,confirmed,Новосибирск,Уфа
1282,21,avia,2025-07-02,2025-07-04,92120.52,confirmed,Екатеринбург,Уфа
1283,41,train,2025-03-04,2025-03-09,11190.73,confirmed,Казань,Сочи
1284,3,hotel,2025-07-16,2025-07-31,5272.06,confirmed,Казань,Сочи
1285,40,train,2025-03-10,2025-03-21,2102.41,confirmed,Новосибирск,Екатеринбург
1286,47,taxi,2025-04-20,2025-04-25,3769.93,cancelled,Новосибирск,Екатеринбург
1287,17,hotel,2025-07-27,2025-08-10,52945.97,confirmed,Уфа,Екатеринбург
1288,9,hotel,2025-06-09,2025-06-24,8518.26,confirmed,Екатеринбург,Сочи
1289,12,train,2025-07-05,2025-07-24,14507.01,cancelled,Уфа,Москва
1290,39,hotel,2025-04-08,2025-04-09,4141.62,cancelled,Москва,Сочи
1291,45,avia,2025-04-06,2025-04-18,78603.15,confirmed,Новосибирск,Казань
1292,45,hotel,2025-01-17,2025-01-29,39089.11,confirmed,Новосибирск,Казань
1293,48,train,2025-06-09,2025-06-13,11222.33,cancelled,Санкт-Петербург,Москва
1294,44,avia,2025-05-19,2025-05-22,54028.71,confirmed,Санкт-Петербург,Уфа
1295,21,train,2025-08-22,2025-09-02,22483.53,confirmed,Москва,Санкт-Петербург
1296,32,train,2025-11-21,2025-12-08,2084.58,confirmed,Новосибирск,Екатеринбург
1297,37,avia,2025-03-02,2025-03-20,23928.39,confirmed,Казань,Уфа
1298,48,train,2025-03-08,2025-03-13,13342.42,confirmed,Уфа,Новосибирск
1299,11,taxi,2025-03-11,2025-03-31,1462.48,cancelled,Казань,Екатеринбург
1300,25,hotel,2025-09-26,2025-09-28,31758.89,confirmed,Екатеринбург,Уфа
1301,49,hotel,2025-01-09,2025-01-24,60562.48,confirmed,Санкт-Петербург,Сочи
1302,12,avia,2025-01-12,2025-01-13,24000.54,confirmed,Новосибирск,Сочи
1303,10,avia,2025-01-15,2025-01-23,97803.48,confirmed,Санкт-Петербург,Сочи
1304,23,hotel,2025-09-05,2025-09-07,110062.81,confirmed,Екатеринбург,Новосибирск
1305,4,avia,2025-08-12,2025-08-20,82478.31,confirmed,Сочи,Уфа
1306,27,hotel,2025-08-14,2025-08-18,88976.48,confirmed,Санкт-Петербург,Москва
1307,27,avia,2025-12-19,2026-01-09,193121.63,confirmed,Казань,Екатеринбург
1308,36,hotel,2025-02-16,2025-02-28,41674.52,confirmed,Екатеринбург,Москва
1309,43,train,2025-06-23,2025-07-04,17534.21,confirmed,Санкт-Петербург,Новосибирск
1310,17,hotel,2025-04-02,2025-04-20,75540.08,confirmed,Сочи,Санкт-Петербург
1311,37,avia,2025-01-08,2025-01-23,63291.99,confirmed,Екатеринбург,Москва
1312,19,hotel,2025-01-10,2025-01-30,26749.71,confirmed,Москва,Екатеринбург
1313,1,avia,2025-08-10,2025-08-25,97514.04,confirmed,Екатеринбург,Сочи
1314,41,avia,2025-02-12,2025-03-05,26534.42,confirmed,Санкт-Петербург,Екатеринбург
1315,47,avia,2025-06-05,2025-06-25,31511.37,confirmed,Уфа,Санкт-Петербург
1316,27,hotel,2025-05-03,2025-05-15,23914.47,confirmed,Санкт-Петербург,Уфа
1317,10,avia,2025-02-03,2025-02-09,75141.88,confirmed,Москва,Санкт-Петербург
1318,50,avia,2025-05-02,2025-05-18,10545.31,confirmed,Уфа,Екатеринбург
1319,21,avia,2025-10-18,2025-11-02,58663.13,confirmed,Новосибирск,Санкт-Петербург
1320,37,hotel,2025-06-09,2025-06-28,6382.14,confirmed,Новосибирск,Екатеринбург
1321,42,hotel,2025-01-04,2025-01-22,51596.82,confirmed,Сочи,Москва
1322,39,avia,2025-05-15,2025-05-27,16933.77,confirmed,Санкт-Петербург,Уфа
1323,27,hotel,2025-07-25,2025-08-06,11730.19,confirmed,Санкт-Петербург,Казань
1324,13,hotel,2025-03-17,2025-04-05,40051.15,confirmed,Сочи,Санкт-Петербург
1325,34,avia,2025-11-17,2025-11-26,44890.76,confirmed,Сочи,Новосибирск
1326,48,taxi,2025-03-11,2025-03-30,1552.9,confirmed,Казань,Москва
1327,47,avia,2025-04-28,2025-05-19,119143.32,confirmed,Казань,Новосибирск
1328,48,avia,2025-02-06,2025-02-08,58237.28,confirmed,Казань,Новосибирск
1329,31,avia,2025-03-26,2025-04-13,80325.73,confirmed,Новосибирск,Санкт-Петербург
1330,42,avia,2025-06-15,2025-07-04,43667.42,confirmed,Уфа,Санкт-Петербург
1331,37,avia,2025-05-16,2025-05-20,19968.18,cancelled,Санкт-Петербург,Новосибирск
1332,16,hotel,2025-03-22,2025-04-12,26989.67,confirmed,Новосибирск,Казань
1333,12,avia,2025-08-14,2025-08-30,76871.13,confirmed,Москва,Сочи
1334,37,hotel,2025-01-04,2025-01-18,48455.39,cancelled,Сочи,Москва
1335,25,train,2025-11-27,2025-12-06,16782.91,confirmed,Казань,Сочи
1336,27,hotel,2025-03-10,2025-03-27,15687.08,confirmed,Санкт-Петербург,Екатеринбург
1337,18,hotel,2025-01-28,2025-02-14,4915.73,confirmed,Новосибирск,Уфа
1338,12,taxi,2025-12-14,2025-12-21,3563.95,confirmed,Уфа,Казань
1339,29,avia,2025-07-18,2025-07-31,95455.56,confirmed,Сочи,Москва
1340,4,train,2025-06-11,2025-07-02,19642.18,confirmed,Москва,Сочи
1341,33,train,2025-12-07,2025-12-25,5557.21,confirmed,Новосибирск,Уфа
1342,7,avia,2025-10-18,2025-11-07,17117.32,confirmed,Казань,Москва
1343,15,avia,2025-03-14,2025-04-04,60452.12,confirmed,Москва,Санкт-Петербург
1344,39,avia,2025-01-24,2025-02-11,20451.5,confirmed,Уфа,Екатеринбург
1345,27,avia,2025-01-27,2025-02-17,198332.83,confirmed,Екатеринбург,Санкт-Петербург
1346,11,avia,2025-08-21,2025-08-27,48150.65,confirmed,Казань,Новосибирск
1347,19,hotel,2025-02-25,2025-03-10,74495.92,confirmed,Уфа,Казань
1348,23,train,2025-08-06,2025-08-21,34575.58,confirmed,Екатеринбург,Новосибирск
1349,15,avia,2025-01-21,2025-02-09,82451.16,confirmed,Санкт-Петербург,Сочи
1350,13,hotel,2025-07-27,2025-08-05,10235.04,confirmed,Казань,Уфа
1351,47,taxi,2025-04-23,2025-04-28,1972.81,confirmed,Сочи,Казань
1352,23,taxi,2025-03-10,2025-03-16,3902.25,confirmed,Санкт-Петербург,Сочи
1353,10,taxi,2025-03-09,2025-03-27,1845.04,confirmed,Казань,Санкт-Петербург
1354,49,train,2025-06-19,2025-06-27,16176.84,confirmed,Санкт-Петербург,Новосибирск
1355,10,hotel,2025-10-03,2025-10-13,23389.68,confirmed,Екатеринбург,Уфа
1356,23,train,2025-10-14,2025-10-25,41334.43,confirmed,Уфа,Екатеринбург
1357,34,avia,2025-01-11,2025-01-18,102493.49,cancelled,Новосибирск,Москва
1358,48,train,2025-05-04,2025-05-12,2913.01,confirmed,Москва,Уфа
1359,6,hotel,2025-08-25,2025-09-15,57223.65,confirmed,Екатеринбург,Сочи
1360,17,hotel,2025-07-24,2025-07-29,56670.24,confirmed,Казань,Сочи
1361,4,avia,2025-06-26,2025-07-09,87391.48,confirmed,Санкт-Петербург,Новосибирск
1362,48,avia,2025-06-16,2025-06-17,78969.05,cancelled,Казань,Екатеринбург
1363,48,avia,2025-06-12,2025-06-13,45623.66,confirmed,Екатеринбург,Уфа
1364,8,avia,2025-04-21,2025-05-11,23926.49,cancelled,Новосибирск,Сочи
1365,11,train,2025-06-02,2025-06-14,14902.9,confirmed,Москва,Санкт-Петербург
1366,7,train,2025-10-03,2025-10-11,16096.39,cancelled,Екатеринбург,Москва
1367,43,train,2025-05-05,2025-05-23,7675.25,confirmed,Казань,Москва
1368,4,avia,2025-04-26,2025-05-10,101629.96,confirmed,Москва,Екатеринбург
1369,21,avia,2025-04-23,2025-05-03,30862.37,confirmed,Казань,Сочи
1370,21,train,2025-03-15,2025-03-27,8134.93,confirmed,Екатеринбург,Санкт-Петербург
1371,1,hotel,2025-07-04,2025-07-11,32998.31,confirmed,Сочи,Новосибирск
1372,14,hotel,2025-06-02,2025-06-12,83255.99,confirmed,Екатеринбург,Новосибирск
1373,27,avia,2025-06-07,2025-06-14,61258.55,confirmed,Санкт-Петербург,Уфа
1374,45,avia,2025-01-28,2025-02-12,90062.88,confirmed,Санкт-Петербург,Москва
1375,27,taxi,2025-12-11,2025-12-12,3712.35,confirmed,Москва,Санкт-Петербург
1376,33,avia,2025-07-03,2025-07-10,175086.9,confirmed,Новосибирск,Санкт-Петербург
1377,46,avia,2025-03-20,2025-03-24,102305.28,cancelled,Новосибирск,Москва
1378,15,taxi,2025-04-16,2025-04-20,1411.78,confirmed,Уфа,Казань
1379,12,avia,2025-07-25,2025-08-10,17283.3,confirmed,Уфа,Новосибирск
1380,11,avia,2025-08-05,2025-08-26,28719.9,confirmed,Екатеринбург,Новосибирск
1381,46,train,2025-02-20,2025-03-06,8531.53,cancelled,Екатеринбург,Казань
1382,17,hotel,2025-06-18,2025-07-09,57581.29,confirmed,Сочи,Новосибирск
1383,48,avia,2025-06-15,2025-06-30,55793.24,confirmed,Казань,Уфа
1384,17,avia,2025-05-15,2025-05-26,46291.55,confirmed,Новосибирск,Сочи
1385,48,avia,2025-01-05,2025-01-25,56387.09,confirmed,Уфа,Сочи
1386,43,avia,2025-04-01,2025-04-21,40650.82,confirmed,Санкт-Петербург,Казань
1387,17,train,2025-07-08,2025-07-25,20552.78,confirmed,Сочи,Москва
1388,39,taxi,2025-05-21,2025-05-23,1209.88,confirmed,Уфа,Санкт-Петербург
1389,7,hotel,2025-10-28,2025-11-01,46497.66,confirmed,Новосибирск,Санкт-Петербург
1390,46,avia,2025-04-02,2025-04-13,124964.01,confirmed,Уфа,Санкт-Петербург
1391,23,hotel,2025-05-01,2025-05-20,126763.12,confirmed,Сочи,Новосибирск
1392,48,taxi,2025-03-24,2025-04-02,2871.57,confirmed,Казань,Екатеринбург
1393,49,hotel,2025-04-08,2025-04-29,32622.27,confirmed,Новосибирск,Санкт-Петербург
1394,1,avia,2025-03-03,2025-03-13,83861.61,confirmed,Уфа,Санкт-Петербург
1395,21,hotel,2025-04-28,2025-05-07,13101.64,confirmed,Новосибирск,Уфа
1396,21,avia,2025-08-27,2025-09-02,55922.21,confirmed,Уфа,Казань
1397,20,avia,2025-08-23,2025-08-25,45031.99,cancelled,Москва,Казань
1398,29,hotel,2025-08-22,2025-08-28,65723.58,confirmed,Екатеринбург,Новосибирск
1399,22,avia,2025-09-09,2025-09-11,35277.69,confirmed,Уфа,Казань
1400,1,train,2025-08-01,2025-08-05,7155.23,confirmed,Сочи,Новосибирск
1401,23,avia,2025-08-17,2025-08-24,50287.46,confirmed,Сочи,Казань
1402,4,hotel,2025-09-20,2025-09-21,82725.44,cancelled,Новосибирск,Казань
1403,33,hotel,2025-08-02,2025-08-10,146674.5,confirmed,Новосибирск,Екатеринбург
1404,46,train,2025-06-02,2025-06-15,8000.95,confirmed,Екатеринбург,Сочи
1405,29,train,2025-10-14,2025-11-04,19437.73,confirmed,Сочи,Казань
1406,34,hotel,2025-08-28,2025-09-14,14578.83,cancelled,Екатеринбург,Новосибирск
1407,47,hotel,2025-06-04,2025-06-22,23848.53,confirmed,Уфа,Екатеринбург
1408,44,avia,2025-03-18,2025-03-19,34210.71,cancelled,Санкт-Петербург,Новосибирск
1409,31,hotel,2025-06-20,2025-06-28,10103.41,confirmed,Новосибирск,Екатеринбург
1410,50,hotel,2025-03-25,2025-03-29,39702.43,confirmed,Сочи,Санкт-Петербург
1411,37,taxi,2025-01-23,2025-02-01,3426.24,confirmed,Новосибирск,Уфа
1412,19,taxi,2025-02-10,2025-02-21,3839.82,confirmed,Уфа,Новосибирск
1413,17,train,2025-04-27,2025-05-04,4589.39,confirmed,Сочи,Уфа
1414,17,hotel,2025-09-16,2025-09-28,64965.5,confirmed,Казань,Екатеринбург
1415,23,hotel,2025-03-20,2025-04-04,60721.62,confirmed,Санкт-Петербург,Уфа
1416,21,hotel,2025-09-27,2025-10-15,41771.18,confirmed,Уфа,Казань
1417,19,avia,2025-12-08,2025-12-29,23088.88,confirmed,Новосибирск,Москва
1418,15,avia,2025-06-20,2025-07-10,57317.44,confirmed,Казань,Уфа
1419,14,hotel,2025-08-11,2025-08-26,20932.81,confirmed,Казань,Екатеринбург
1420,23,hotel,2025-05-07,2025-05-18,23193.93,confirmed,Санкт-Петербург,Уфа
1421,12,hotel,2025-01-25,2025-02-02,18666.62,confirmed,Санкт-Петербург,Новосибирск
1422,21,taxi,2025-02-24,2025-03-13,3181.82,confirmed,Москва,Сочи
1423,34,train,2025-06-05,2025-06-16,19495.1,cancelled,Екатеринбург,Уфа
1424,31,avia,2025-02-21,2025-02-24,35348.42,confirmed,Уфа,Санкт-Петербург
1425,5,train,2025-03-20,2025-04-04,16676.2,confirmed,Уфа,Москва
1426,10,hotel,2025-04-15,2025-04-27,55090.74,cancelled,Екатеринбург,Уфа
1427,21,avia,2025-12-12,2025-12-15,81399.14,confirmed,Уфа,Санкт-Петербург
1428,49,hotel,2025-04-01,2025-04-22,49144.32,confirmed,Новосибирск,Уфа
1429,31,hotel,2025-08-24,2025-09-05,45122.04,cancelled,Уфа,Новосибирск
1430,23,avia,2025-08-11,2025-08-16,147762.69,confirmed,Сочи,Новосибирск
1431,46,hotel,2025-02-27,2025-03-16,71233.02,confirmed,Москва,Казань
1432,33,hotel,2025-08-17,2025-09-06,148938.61,confirmed,Сочи,Санкт-Петербург
1433,27,hotel,2025-11-11,2025-11-29,103038.25,confirmed,Казань,Уфа
1434,27,avia,2025-03-01,2025-03-19,69474.65,confirmed,Сочи,Екатеринбург
1435,48,hotel,2025-02-16,2025-03-08,82414.46,confirmed,Екатеринбург,Санкт-Петербург
1436,19,train,2025-07-24,2025-07-27,6964.83,confirmed,Новосибирск,Москва
1437,44,avia,2025-06-08,2025-06-10,46779.31,confirmed,Екатеринбург,Казань
1438,27,taxi,2025-10-24,2025-11-01,575.43,confirmed,Санкт-Петербург,Екатеринбург
1439,23,hotel,2025-10-13,2025-10-27,39926.48,confirmed,Казань,Москва
1440,27,hotel,2025-09-25,2025-10-13,29042.92,confirmed,Новосибирск,Сочи
1441,34,avia,2025-04-07,2025-04-10,74511.87,confirmed,Сочи,Екатеринбург
1442,14,train,2025-09-08,2025-09-27,10840.67,confirmed,Казань,Санкт-Петербург
1443,17,avia,2025-11-28,2025-12-15,104491.35,confirmed,Уфа,Новосибирск
1444,49,hotel,2025-05-07,2025-05-16,25902.6,confirmed,Санкт-Петербург,Уфа
1445,37,train,2025-06-26,2025-06-28,14881.1,cancelled,Сочи,Казань
1446,21,hotel,2025-06-06,2025-06-25,83231.11,confirmed,Новосибирск,Москва
1447,45,avia,2025-05-26,2025-06-02,61723.84,confirmed,Москва,Казань
1448,21,avia,2025-06-11,2025-06-28,15908.82,cancelled,Сочи,Казань
1449,10,hotel,2025-07-12,2025-07-14,22725.09,confirmed,Новосибирск,Сочи
1450,23,hotel,2025-09-26,2025-10-11,101848.29,confirmed,Казань,Сочи
1451,23,avia,2025-11-06,2025-11-22,84054.23,confirmed,Уфа,Москва
1452,23,avia,2025-07-16,2025-07-20,69304.86,confirmed,Москва,Уфа
1453,6,avia,2025-11-15,2025-12-04,34365.19,confirmed,Санкт-Петербург,Москва
1454,8,avia,2025-04-21,2025-05-03,120198.82,confirmed,Санкт-Петербург,Уфа
1455,47,hotel,2025-06-07,2025-06-21,45582.0,confirmed,Новосибирск,Екатеринбург
1456,46,train,2025-02-09,2025-02-14,4952.19,confirmed,Сочи,Санкт-Петербург
1457,47,hotel,2025-06-02,2025-06-20,33977.13,confirmed,Новосибирск,Москва
1458,22,avia,2025-02-04,2025-02-19,67470.55,confirmed,Москва,Санкт-Петербург
1459,45,train,2025-06-02,2025-06-13,3787.56,confirmed,Екатеринбург,Москва
1460,29,avia,2025-09-26,2025-09-29,119006.93,cancelled,Екатеринбург,Уфа
1461,23,hotel,2025-04-19,2025-04-22,89884.05,confirmed,Санкт-Петербург,Уфа
1462,45,taxi,2025-04-08,2025-04-14,711.28,confirmed,Казань,Санкт-Петербург
1463,34,avia,2025-03-01,2025-03-07,83663.3,confirmed,Москва,Екатеринбург
1464,16,avia,2025-04-10,2025-04-19,16184.33,confirmed,Москва,Екатеринбург
1465,39,train,2025-02-20,2025-03-02,8515.02,confirmed,Казань,Екатеринбург
1466,8,hotel,2025-07-19,2025-07-24,54033.44,cancelled,Казань,Сочи
1467,18,hotel,2025-08-16,2025-09-01,50330.72,confirmed,Уфа,Новосибирск
1468,37,train,2025-01-22,2025-02-08,15495.48,confirmed,Сочи,Санкт-Петербург
1469,42,avia,2025-06-20,2025-07-11,22249.22,confirmed,Сочи,Новосибирск
1470,11,hotel,2025-02-05,2025-02-16,20406.66,confirmed,Сочи,Санкт-Петербург
1471,32,avia,2025-02-01,2025-02-21,32464.75,confirmed,Казань,Уфа
1472,23,avia,2025-11-22,2025-11-26,68458.29,confirmed,Москва,Новосибирск
1473,16,train,2025-06-20,2025-07-03,11587.41,cancelled,Уфа,Сочи
1474,15,train,2025-03-27,2025-04-03,7863.23,confirmed,Казань,Уфа
1475,45,hotel,2025-04-25,2025-05-09,79210.99,confirmed,Екатеринбург,Казань
1476,17,avia,2025-10-20,2025-11-10,69557.17,confirmed,Сочи,Екатеринбург
1477,8,taxi,2025-10-22,2025-11-06,974.43,confirmed,Сочи,Екатеринбург
1478,10,avia,2025-04-26,2025-04-30,95132.49,confirmed,Сочи,Санкт-Петербург
1479,50,hotel,2025-01-01,2025-01-11,13585.7,confirmed,Москва,Санкт-Петербург
1480,17,hotel,2025-05-11,2025-05-25,29194.54,confirmed,Сочи,Уфа
1481,33,avia,2025-01-27,2025-02-07,142402.8,confirmed,Екатеринбург,Казань
1482,29,hotel,2025-08-21,2025-08-26,40546.57,confirmed,Казань,Санкт-Петербург
1483,46,avia,2025-03-07,2025-03-22,73866.96,confirmed,Казань,Уфа
1484,11,hotel,2025-07-19,2025-08-07,24324.82,confirmed,Сочи,Новосибирск
1485,1,hotel,2025-04-23,2025-05-07,78060.9,confirmed,Сочи,Уфа
1486,46,train,2025-02-05,2025-02-14,2348.76,confirmed,Казань,Сочи
1487,27,avia,2025-03-12,2025-03-14,88420.36,confirmed,Казань,Екатеринбург
1488,14,hotel,2025-06-11,2025-07-01,14613.07,confirmed,Уфа,Казань
1489,21,hotel,2025-03-24,2025-04-05,25298.76,confirmed,Москва,Казань
1490,12,hotel,2025-03-23,2025-04-02,18238.55,cancelled,Сочи,Москва
1491,15,train,2025-09-25,2025-10-12,21065.5,confirmed,Санкт-Петербург,Москва
1492,19,hotel,2025-08-12,2025-08-17,13127.12,confirmed,Новосибирск,Казань
1493,29,hotel,2025-04-10,2025-04-13,31350.98,confirmed,Санкт-Петербург,Уфа
1494,27,avia,2025-01-21,2025-02-05,172921.27,confirmed,Екатеринбург,Москва
1495,1,avia,2025-06-06,2025-06-22,97503.98,confirmed,Казань,Сочи
1496,10,hotel,2025-05-08,2025-05-11,16506.83,confirmed,Сочи,Санкт-Петербург
1497,16,avia,2025-08-23,2025-08-28,81687.0,confirmed,Новосибирск,Москва
1498,21,hotel,2025-05-14,2025-05-31,20882.27,confirmed,Новосибирск,Уфа
1499,49,train,2025-04-12,2025-04-24,14591.72,confirmed,Сочи,Казань
1500,17,avia,2025-06-18,2025-06-21,97104.45,cancelled,Казань,Санкт-Петербург
1501,47,hotel,2025-04-27,2025-05-12,7294.19,confirmed,Уфа,Москва
1502,50,taxi,2025-06-19,2025-06-24,3351.34,confirmed,Уфа,Екатеринбург
1503,33,avia,2025-04-16,2025-04-28,42863.37,confirmed,Сочи,Новосибирск
1504,15,hotel,2025-05-17,2025-05-30,72133.37,confirmed,Москва,Казань
1505,15,avia,2025-03-03,2025-03-19,124466.31,confirmed,Москва,Санкт-Петербург
1506,16,train,2025-11-03,2025-11-15,4517.35,confirmed,Екатеринбург,Казань
1507,49,avia,2025-01-16,2025-01-31,113476.53,cancelled,Казань,Москва
1508,18,avia,2025-02-14,2025-03-07,29426.84,confirmed,Новосибирск,Казань
1509,44,hotel,2025-05-20,2025-05-28,38335.46,cancelled,Новосибирск,Сочи
1510,37,hotel,2025-01-11,2025-01-25,30896.39,confirmed,Санкт-Петербург,Казань
1511,33,hotel,2025-05-09,2025-05-27,39409.95,confirmed,Казань,Москва
1512,19,train,2025-12-17,2025-12-26,29563.94,confirmed,Уфа,Москва
1513,9,avia,2025-06-08,2025-06-15,11989.97,confirmed,Новосибирск,Уфа
1514,1,hotel,2025-07-22,2025-08-09,57138.42,cancelled,Санкт-Петербург,Екатеринбург
1515,45,taxi,2025-06-18,2025-06-30,1466.74,confirmed,Санкт-Петербург,Казань
1516,29,train,2025-06-17,2025-07-07,19663.5,confirmed,Уфа,Екатеринбург
1517,34,hotel,2025-12-12,2025-12-24,75753.06,confirmed,Уфа,Москва
1518,45,avia,2025-02-01,2025-02-10,69586.31,confirmed,Новосибирск,Екатеринбург
1519,14,taxi,2025-12-26,2026-01-16,944.55,cancelled,Сочи,Новосибирск
1520,23,avia,2025-09-14,2025-09-26,22499.11,confirmed,Казань,Новосибирск
1521,49,avia,2025-01-23,2025-01-28,117613.71,confirmed,Москва,Сочи
1522,8,train,2025-01-07,2025-01-09,22561.76,confirmed,Казань,Сочи
1523,45,hotel,2025-03-23,2025-04-08,82956.95,confirmed,Москва,Санкт-Петербург
1524,43,avia,2025-03-10,2025-03-11,22655.71,confirmed,Москва,Новосибирск
1525,45,avia,2025-02-25,2025-03-17,72522.81,confirmed,Екатеринбург,Уфа
1526,27,hotel,2025-10-14,2025-10-27,23281.01,confirmed,Екатеринбург,Уфа
1527,8,hotel,2025-01-28,2025-01-29,79894.04,confirmed,Казань,Уфа
1528,45,avia,2025-03-23,2025-04-07,28929.86,confirmed,Санкт-Петербург,Казань
1529,4,avia,2025-09-26,2025-10-01,78526.19,confirmed,Казань,Уфа
1530,3,taxi,2025-07-21,2025-07-26,564.22,confirmed,Казань,Сочи
1531,4,avia,2025-04-21,2025-04-30,87753.31,cancelled,Екатеринбург,Казань
1532,42,train,2025-03-21,2025-03-22,14514.16,confirmed,Казань,Новосибирск
1533,10,hotel,2025-09-10,2025-09-21,8921.17,confirmed,Сочи,Новосибирск
1534,13,hotel,2025-10-22,2025-11-01,37594.83,confirmed,Екатеринбург,Казань
1535,10,train,2025-11-24,2025-11-28,19525.04,cancelled,Сочи,Новосибирск
1536,9,train,2025-04-10,2025-04-20,12888.96,confirmed,Екатеринбург,Казань
1537,43,avia,2025-03-15,2025-03-16,86713.53,confirmed,Уфа,Москва
1538,22,avia,2025-08-02,2025-08-22,76507.65,cancelled,Сочи,Москва
1539,23,avia,2025-06-17,2025-06-22,94056.34,confirmed,Сочи,Москва
1540,26,taxi,2025-02-03,2025-02-21,1775.78,confirmed,Уфа,Екатеринбург
1541,8,avia,2025-03-19,2025-04-02,14676.82,cancelled,Новосибирск,Казань
1542,29,train,2025-12-04,2025-12-10,18159.49,confirmed,Екатеринбург,Казань
1543,44,hotel,2025-05-25,2025-05-31,41272.06,confirmed,Санкт-Петербург,Уфа
1544,33,hotel,2025-11-03,2025-11-19,33866.49,confirmed,Санкт-Петербург,Сочи
1545,23,avia,2025-05-16,2025-06-04,72871.87,confirmed,Сочи,Москва
1546,4,avia,2025-11-01,2025-11-06,86368.9,confirmed,Екатеринбург,Казань
1547,46,avia,2025-02-25,2025-03-05,88415.56,cancelled,Екатеринбург,Новосибирск
1548,48,avia,2025-06-12,2025-06-28,67347.24,confirmed,Сочи,Санкт-Петербург
1549,23,avia,2025-09-15,2025-09-26,169986.31,confirmed,Санкт-Петербург,Уфа
1550,29,hotel,2025-03-24,2025-03-30,41199.37,confirmed,Екатеринбург,Сочи
1551,27,hotel,2025-07-10,2025-07-15,116983.42,confirmed,Екатеринбург,Уфа
1552,17,hotel,2025-04-05,2025-04-11,52241.22,confirmed,Сочи,Санкт-Петербург
1553,48,taxi,2025-02-09,2025-02-26,1478.7,confirmed,Сочи,Санкт-Петербург
1554,39,taxi,2025-04-16,2025-04-26,1205.07,confirmed,Екатеринбург,Уфа
1555,50,train,2025-05-26,2025-06-12,9670.85,cancelled,Сочи,Казань
1556,27,train,2025-06-08,2025-06-13,20803.14,confirmed,Екатеринбург,Сочи
1557,40,train,2025-06-09,2025-06-16,14612.48,confirmed,Казань,Уфа
1558,49,taxi,2025-03-11,2025-03-26,911.45,confirmed,Новосибирск,Сочи
1559,47,taxi,2025-03-19,2025-04-05,2296.57,confirmed,Казань,Москва
1560,1,avia,2025-02-14,2025-02-26,64814.43,confirmed,Сочи,Уфа
1561,45,train,2025-06-19,2025-07-01,9183.91,confirmed,Новосибирск,Уфа
1562,27,avia,2025-11-16,2025-12-01,28012.38,confirmed,Сочи,Екатеринбург
1563,48,hotel,2025-06-28,2025-07-01,5273.09,confirmed,Уфа,Новосибирск
1564,10,avia,2025-04-21,2025-05-09,113287.04,confirmed,Новосибирск,Екатеринбург
1565,17,avia,2025-05-04,2025-05-16,78106.16,cancelled,Сочи,Екатеринбург
1566,4,avia,2025-12-27,2026-01-16,84981.86,confirmed,Сочи,Уфа
1567,45,avia,2025-04-18,2025-04-21,48836.27,confirmed,Сочи,Казань
1568,17,train,2025-10-04,2025-10-24,19182.28,confirmed,Сочи,Уфа
1569,46,taxi,2025-05-26,2025-06-02,2648.13,confirmed,Санкт-Петербург,Казань
1570,45,avia,2025-06-21,2025-07-12,101596.22,confirmed,Уфа,Казань
1571,27,taxi,2025-11-28,2025-12-15,1074.18,confirmed,Екатеринбург,Уфа
1572,23,hotel,2025-11-22,2025-11-30,62318.36,confirmed,Сочи,Казань
1573,29,hotel,2025-08-03,2025-08-14,41646.83,confirmed,Санкт-Петербург,Москва
1574,17,avia,2025-05-10,2025-05-26,31378.41,confirmed,Уфа,Казань
1575,37,avia,2025-06-26,2025-06-29,83004.04,confirmed,Новосибирск,Москва
1576,26,train,2025-10-23,2025-10-30,4952.29,confirmed,Сочи,Санкт-Петербург
1577,22,taxi,2025-07-01,2025-07-14,2083.65,confirmed,Казань,Екатеринбург
1578,17,avia,2025-09-01,2025-09-05,15313.51,confirmed,Уфа,Москва
1579,21,hotel,2025-06-12,2025-06-26,83796.99,confirmed,Санкт-Петербург,Москва
1580,27,train,2025-06-22,2025-07-10,33513.98,confirmed,Казань,Москва
1581,33,train,2025-12-08,2025-12-15,30736.58,confirmed,Санкт-Петербург,Сочи
1582,48,train,2025-05-05,2025-05-17,14860.04,confirmed,Казань,Москва
1583,44,train,2025-01-10,2025-01-30,11200.58,confirmed,Казань,Сочи
1584,46,hotel,2025-01-18,2025-01-23,82012.01,confirmed,Москва,Сочи
1585,42,taxi,2025-01-14,2025-01-23,405.65,confirmed,Казань,Сочи
1586,14,avia,2025-03-01,2025-03-20,125343.7,cancelled,Москва,Казань
1587,46,avia,2025-05-27,2025-06-02,31248.38,confirmed,Санкт-Петербург,Уфа
