year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance
2013,1,1,1255,-5,1401,-8,US,N957UW,2128,LGA,BOS,38,184
2013,1,1,1257,-1,1601,-9,B6,N793JB,209,JFK,LGB,346,2465
2013,1,1,1257,-3,1454,4,MQ,N739MQ,4426,LGA,CMH,97,479
2013,1,1,1258,-10,1532,-5,FL,N717JL,348,LGA,ATL,128,762
2013,1,1,1258,-2,1459,19,AA,N511AA,329,LGA,ORD,147,733
2013,1,1,1301,21,1633,53,AA,N544AA,1853,EWR,DFW,252,1372
2013,1,1,1301,71,1518,93,MQ,N542MQ,4646,LGA,MSP,170,1020
2013,1,1,1301,6,1629,26,UA,N825UA,765,EWR,DFW,243,1372
2013,1,1,1302,3,1402,-2,B6,N273JB,1006,JFK,BOS,40,187
2013,1,1,1302,2,1553,-8,UA,N78511,1435,EWR,MIA,158,1085
2013,1,1,1304,37,1518,56,EV,N19966,4640,EWR,DAY,107,533
2013,1,1,1304,5,1430,12,B6,N346JB,32,JFK,ROC,65,264
2013,1,1,1305,-10,1523,3,MQ,N725MQ,4564,LGA,DTW,102,502
2013,1,1,1306,26,1622,27,AA,N5DMAA,2041,JFK,MIA,163,1089
2013,1,1,1306,6,1622,12,WN,N773SA,2596,EWR,HOU,239,1411
2013,1,1,1310,10,1559,5,B6,N593JB,991,JFK,PBI,150,1028
2013,1,1,1314,-1,1507,2,US,N177US,1615,EWR,CLT,95,529
2013,1,1,1315,-2,1413,-10,EV,N13538,4112,EWR,ALB,33,143
2013,1,1,1316,2,1412,-3,EV,N11551,4340,EWR,BWI,38,169
2013,1,1,1317,-8,1454,-11,MQ,N711MQ,4475,LGA,RDU,80,431
2013,1,1,1318,-4,1358,-18,EV,N19554,4106,EWR,BDL,25,116
2013,1,1,1320,5,1602,-3,B6,N537JB,393,LGA,MCO,140,950
2013,1,1,1320,0,1625,-11,UA,N58101,1425,EWR,LAX,334,2454
2013,1,1,1323,23,1651,43,DL,N3736C,1185,EWR,SLC,295,1969
2013,1,1,1325,-5,1606,1,DL,N318US,2043,JFK,ATL,131,760
2013,1,1,1327,-3,1638,-17,VX,N642VA,411,JFK,LAX,352,2475
2013,1,1,1327,-2,1624,-5,UA,N847UA,906,EWR,FLL,157,1065
2013,1,1,1330,9,1613,37,EV,N14558,3849,EWR,IND,149,645
2013,1,1,1333,-2,1608,0,B6,N306JB,615,JFK,JAX,134,828
2013,1,1,1336,-4,1508,8,EV,N13988,4665,EWR,PIT,69,319
2013,1,1,1337,77,1649,78,B6,N636JB,673,JFK,LAX,352,2475
2013,1,1,1339,-6,1642,-23,AA,N3EMAA,1073,LGA,MIA,161,1096
2013,1,1,1339,4,1654,23,B6,N510JB,431,LGA,SRQ,170,1047
2013,1,1,1341,-4,1709,4,AA,N339AA,117,JFK,LAX,362,2475
2013,1,1,1342,22,1617,73,EV,N13969,3832,EWR,STL,194,872
2013,1,1,1343,13,1658,18,AA,N3CFAA,753,LGA,DFW,235,1389
2013,1,1,1344,0,2005,21,UA,N76065,15,EWR,HNL,656,4963
2013,1,1,1346,16,1736,26,WN,N900WN,2335,EWR,PHX,334,2133
2013,1,1,1350,21,1504,11,EV,N14542,4254,EWR,BUF,57,282
2013,1,1,1350,-5,1456,-14,B6,N216JB,602,JFK,PWM,49,273
2013,1,1,1351,-4,1446,-13,EV,N13566,4434,EWR,MHT,37,209
2013,1,1,1353,-4,1549,24,EV,N14105,4171,EWR,MSN,152,799
2013,1,1,1354,-2,1556,-4,EV,N23139,4370,EWR,CHS,102,628
2013,1,1,1354,-5,1452,-22,DL,N344NB,2068,JFK,BOS,37,187
2013,1,1,1355,40,1538,46,EV,N13958,4552,EWR,GSO,86,445
2013,1,1,1355,-1,1646,-4,B6,N709JB,1783,JFK,MCO,144,944
2013,1,1,1355,5,1537,22,WN,N7704B,2162,LGA,MDW,141,725
2013,1,1,1356,6,1612,27,MQ,N513MQ,4577,LGA,CLT,98,544
2013,1,1,1356,57,1538,60,UA,N17128,32,EWR,ORD,135,719
2013,1,1,1356,2,1537,11,UA,N840UA,617,LGA,ORD,146,733
2013,1,1,1356,6,1659,19,UA,N26906,1258,EWR,IAH,218,1400
2013,1,1,1358,8,1742,27,US,N654AW,688,EWR,PHX,318,2133
2013,1,1,1400,70,1645,103,EV,N748EV,4869,LGA,MEM,178,963
2013,1,1,1400,0,1634,-2,DL,N6704Z,2247,LGA,ATL,130,762
2013,1,1,1402,39,1650,84,EV,N13123,4516,EWR,MEM,183,946
2013,1,1,1408,-3,1646,6,FL,N895AT,349,LGA,ATL,133,762
2013,1,1,1411,56,1717,66,B6,N516JB,505,EWR,FLL,154,1065
2013,1,1,1416,5,1603,14,UA,N456UA,683,EWR,ORD,136,719
2013,1,1,1418,-1,1726,-6,UA,N37464,16,EWR,SEA,348,2402
2013,1,1,1419,-1,1557,7,MQ,N500MQ,3728,EWR,ORD,136,719
2013,1,1,1421,-1,1517,-18,B6,N274JB,1010,JFK,BOS,38,187
2013,1,1,1421,26,1735,26,B6,N503JB,83,JFK,SEA,349,2422
2013,1,1,1421,-9,1724,-28,DL,N327NW,1531,LGA,RSW,160,1080
2013,1,1,1422,12,1613,18,MQ,N737MQ,4491,LGA,CLE,93,419
2013,1,1,1422,-3,1748,-11,UA,N502UA,257,JFK,SFO,362,2586
2013,1,1,1423,-7,1535,-15,EV,N835AS,5710,LGA,IAD,53,229
2013,1,1,1424,35,1701,65,EV,N15574,4687,EWR,CVG,129,569
2013,1,1,1424,4,1659,15,EV,N678CA,4935,EWR,ATL,132,746
2013,1,1,1428,59,1803,83,B6,N635JB,355,JFK,BUR,371,2465
2013,1,1,1430,31,1718,26,UA,N563UA,278,EWR,PBI,149,1023
2013,1,1,1430,0,1735,-9,UA,N452UA,997,LGA,IAH,227,1416
2013,1,1,1431,2,1727,5,B6,N562JB,1161,LGA,PBI,151,1035
2013,1,1,1431,-9,1627,11,UA,N849UA,601,EWR,CLE,91,404
2013,1,1,1433,-2,1636,-8,DL,N327NB,1819,LGA,MSP,163,1020
2013,1,1,1436,1,1840,20,DL,N722TW,1322,JFK,SFO,375,2586
2013,1,1,1439,-6,1558,-15,DL,N319NB,1972,JFK,DCA,56,213
2013,1,1,1440,0,1658,15,DL,N926DL,1231,LGA,DTW,94,502
2013,1,1,1442,-8,1728,-27,AA,N5FMAA,1813,JFK,MCO,141,944
2013,1,1,1443,-1,1600,-2,EV,N13908,4292,EWR,IAD,51,212
2013,1,1,1445,-10,1635,-10,AA,N4UCAA,337,LGA,ORD,147,733
2013,1,1,1445,0,1729,19,MQ,N532MQ,4669,LGA,ATL,129,762
2013,1,1,1446,-9,1803,-22,AA,N5EWAA,1769,JFK,MIA,161,1089
2013,1,1,1448,3,1651,4,US,N560UW,1445,LGA,CLT,96,544
2013,1,1,1449,-1,1651,11,MQ,N853MQ,4403,JFK,RDU,78,427
2013,1,1,1451,-9,1634,-2,9E,N8444F,4105,JFK,IAD,57,228
2013,1,1,1452,-3,1637,-2,9E,N920XJ,3295,JFK,BUF,68,301
2013,1,1,1452,-5,1753,-18,B6,N292JB,61,JFK,FLL,162,1069
2013,1,1,1453,3,1707,22,MQ,N610MQ,4172,JFK,CLE,99,425
2013,1,1,1453,-7,1601,-19,US,N951UW,2179,LGA,DCA,51,214
2013,1,1,1454,-4,1554,-21,EV,N11544,4390,EWR,PWM,47,284
2013,1,1,1454,-6,1635,-1,9E,N8409N,3843,JFK,SYR,57,209
2013,1,1,1454,-6,1815,-22,DL,N702TW,1467,JFK,LAX,340,2475
2013,1,1,1455,-2,1731,1,B6,N279JB,119,JFK,MSY,192,1182
2013,1,1,1455,-4,1655,10,B6,N203JB,1053,JFK,PIT,87,340
2013,1,1,1455,-5,1753,-17,DL,N997DL,1997,LGA,PBI,152,1035
2013,1,1,1456,-4,1649,17,UA,N802UA,685,LGA,ORD,140,733
2013,1,1,1456,1,1830,17,UA,N24212,1134,EWR,AUS,252,1504
2013,1,1,1457,-3,1758,-17,UA,N401UA,379,EWR,RSW,166,1068
2013,1,1,1457,-3,1652,-4,US,N539UW,720,EWR,CLT,97,529
2013,1,1,1458,-2,1658,3,MQ,N736MQ,4429,LGA,CMH,94,479
2013,1,1,1459,-2,1651,0,EV,N15572,5675,EWR,CMH,96,463
2013,1,1,1459,5,1750,-1,UA,N75435,1105,EWR,TPA,152,997
2013,1,1,1500,1,1809,3,B6,N633JB,377,LGA,FLL,167,1076
2013,1,1,1502,2,1802,-4,UA,N406UA,456,EWR,FLL,156,1065
2013,1,1,1505,115,1638,127,EV,N17984,4497,EWR,RIC,63,277
2013,1,1,1505,-5,1654,-1,MQ,N734MQ,4447,LGA,RDU,82,431
2013,1,1,1506,1,1838,18,AA,N3DUAA,759,LGA,DFW,248,1389
2013,1,1,1506,-6,1723,-18,UA,N513UA,407,LGA,DEN,237,1620
2013,1,1,1507,-8,1651,-5,9E,N8631E,3792,JFK,ROC,66,264
2013,1,1,1507,-3,1748,3,MQ,N803MQ,4309,JFK,IND,130,665
2013,1,1,1508,18,1813,26,UA,N76529,1687,EWR,MCO,146,937
2013,1,1,1510,-7,1811,0,B6,N563JB,537,EWR,TPA,156,997
2013,1,1,1511,11,1753,11,DL,N678DL,2347,LGA,ATL,135,762
2013,1,1,1511,-4,1657,-3,DL,N318NB,1456,LGA,BUF,60,292
2013,1,1,1512,-6,1805,-18,B6,N645JB,153,JFK,MCO,142,944
2013,1,1,1513,8,1714,11,EV,N13914,4223,EWR,CLT,102,529
2013,1,1,1513,-2,1705,5,MQ,N635MQ,4333,JFK,PIT,79,340
2013,1,1,1515,38,1834,52,B6,N178JB,347,JFK,SRQ,171,1041
2013,1,1,1518,2,1837,5,UA,N53442,1699,EWR,SFO,348,2565
2013,1,1,1520,50,1835,60,AA,N589AA,883,EWR,DFW,236,1372
2013,1,1,1520,-5,1643,-12,MQ,N509MQ,3823,JFK,DCA,57,213
2013,1,1,1520,0,1817,1,UA,N13750,1593,EWR,MCO,152,937
2013,1,1,1521,6,1830,7,DL,N378NW,507,LGA,MCO,145,950
2013,1,1,1522,-8,1731,6,MQ,N902MQ,4146,JFK,CMH,98,483
2013,1,1,1522,-8,1858,3,UA,N512UA,530,JFK,LAX,356,2475
2013,1,1,1523,7,1831,3,UA,N18112,1600,EWR,LAX,337,2454
2013,1,1,1524,27,1828,27,B6,N504JB,141,JFK,PBI,156,1028
2013,1,1,1525,105,1831,125,B6,N231JB,525,EWR,MCO,152,937
2013,1,1,1525,-5,1934,NA,MQ,N719MQ,4525,LGA,XNA,NA,1147
2013,1,1,1526,-4,1714,24,WN,N280WN,4105,EWR,MDW,141,711
2013,1,1,1527,-3,1841,-14,AA,N3HYAA,1039,JFK,FLL,163,1069
2013,1,1,1527,32,1655,27,B6,N607JB,8,JFK,BUF,66,301
2013,1,1,1527,-6,1836,-21,B6,N794JB,137,JFK,RSW,168,1074
2013,1,1,1527,12,1854,44,UA,N69059,1695,EWR,IAH,210,1400
2013,1,1,1528,29,2002,NA,EV,N17108,3806,EWR,STL,NA,872
2013,1,1,1528,-2,1731,6,AA,N573AA,2223,LGA,STL,160,888
2013,1,1,1529,32,1720,46,UA,N497UA,459,EWR,ORD,138,719
2013,1,1,1529,-1,1733,-4,US,N738US,1665,LGA,CLT,103,544
2013,1,1,1530,0,1650,-5,9E,N913XJ,3369,JFK,BWI,40,184
2013,1,1,1531,38,1637,34,EV,N13975,4372,EWR,DCA,45,199
2013,1,1,1531,32,1745,47,EV,N15912,4572,EWR,GSP,106,594
2013,1,1,1531,11,1809,19,UA,N514UA,365,EWR,DEN,247,1605
2013,1,1,1534,4,1755,20,EV,N17115,4093,EWR,GRR,120,605
2013,1,1,1536,16,1709,19,WN,N226WN,2081,LGA,MKE,133,738
2013,1,1,1538,-2,1827,-24,DL,N372DA,4,JFK,MCO,133,944
2013,1,1,1539,9,1904,-6,AA,N342AA,85,JFK,SFO,360,2586
2013,1,1,1539,-6,1853,-17,AA,N319AA,133,JFK,LAX,351,2475
2013,1,1,1539,2,1854,35,UA,N14250,1222,EWR,LAS,342,2227
2013,1,1,1540,122,2020,115,B6,N570JB,705,JFK,SJU,193,1598
2013,1,1,1542,-3,1852,-21,DL,N3750D,1283,JFK,SAN,342,2446
2013,1,1,1543,-7,1933,8,DL,N688DL,1773,JFK,SLC,320,1990
2013,1,1,1543,0,1731,-2,UA,N413UA,636,LGA,CLE,88,419
2013,1,1,1546,6,1753,5,9E,N904XJ,3338,JFK,ORD,146,740
2013,1,1,1547,2,1823,8,DL,N994DL,1942,EWR,ATL,129,746
2013,1,1,1548,88,1751,91,MQ,N6EAMQ,4588,LGA,MSP,167,1020
2013,1,1,1549,64,1912,136,EV,N21197,4181,EWR,MCI,234,1092
2013,1,1,1549,1,1851,-8,UA,N54241,80,EWR,MIA,156,1085
2013,1,1,1550,0,1844,13,9E,N934XJ,3372,JFK,IND,139,665
2013,1,1,1552,-8,1732,12,EV,N825AS,5709,LGA,IAD,55,229
2013,1,1,1552,-8,1826,6,FL,N997AT,620,LGA,ATL,132,762
2013,1,1,1552,-8,1749,-8,9E,N910XJ,3459,JFK,BNA,150,765
2013,1,1,1552,-8,1933,18,AA,N3CGAA,565,JFK,DFW,254,1391
2013,1,1,1554,-6,1701,-33,9E,N931XJ,3331,JFK,BOS,41,187
2013,1,1,1554,-5,1857,16,DL,N918DE,847,LGA,ATL,131,762
2013,1,1,1554,-6,1830,10,MQ,N606MQ,3985,JFK,CVG,118,589
2013,1,1,1556,-4,1737,-2,EV,N761ND,5163,LGA,PIT,69,335
2013,1,1,1557,-3,1910,-29,DL,N955DL,1508,JFK,RSW,171,1074
2013,1,1,1557,-3,1746,4,UA,N487UA,687,LGA,ORD,143,733
2013,1,1,1558,24,1808,65,EV,N16546,4502,EWR,BNA,168,748
2013,1,1,1558,119,1718,123,EV,N826AS,5712,JFK,IAD,53,228
2013,1,1,1558,-2,1910,7,B6,N708JB,509,EWR,FLL,166,1065
2013,1,1,1559,-6,1844,-28,DL,N374DA,91,JFK,LAS,309,2248
2013,1,1,1600,-10,1712,-17,9E,N8968E,4088,JFK,PHL,35,94
2013,1,1,1601,0,1750,15,UA,N484UA,702,EWR,ORD,141,719
2013,1,1,1602,-3,1834,-4,DL,N301NB,1861,LGA,MCI,189,1107
2013,1,1,1603,16,1720,12,EV,N14168,3272,EWR,BUF,58,282
2013,1,1,1603,13,1751,12,B6,N316JB,917,JFK,ORD,150,740
2013,1,1,1603,3,1839,9,WN,N965WN,591,EWR,DEN,254,1605
2013,1,1,1603,-2,1818,28,MQ,N730MQ,4415,LGA,RDU,79,431
2013,1,1,1603,3,1912,6,UA,N820UA,367,EWR,FLL,162,1065
2013,1,1,1604,54,1817,67,MQ,N0EGMQ,4579,LGA,CLT,106,544
2013,1,1,1605,-5,1804,4,AA,N569AA,341,LGA,ORD,146,733
2013,1,1,1607,12,1735,20,B6,N184JB,12,JFK,SYR,58,209
2013,1,1,1607,84,1711,78,UA,N435UA,465,EWR,BOS,35,200
2013,1,1,1608,33,2002,72,AA,N3GKAA,763,LGA,DFW,249,1389
2013,1,1,1608,8,1953,28,AA,N3DYAA,1467,LGA,MIA,171,1096
2013,1,1,1608,-1,1847,-23,B6,N712JB,157,JFK,MCO,137,944
2013,1,1,1610,-5,1913,-35,DL,N947DL,1411,JFK,FLL,155,1069
2013,1,1,1610,-5,1827,-3,DL,N360NB,1619,LGA,MSP,168,1020
2013,1,1,1610,15,1852,18,DL,N362NW,1939,LGA,DEN,235,1620
2013,1,1,1611,10,2010,29,UA,N76504,1635,EWR,PHX,328,2133
2013,1,1,1615,13,1748,20,EV,N36915,4406,EWR,PIT,73,319
2013,1,1,1619,-6,1912,17,MQ,N537MQ,4661,LGA,ATL,136,762
2013,1,1,1620,0,1945,23,UA,N18119,1178,EWR,IAH,242,1400
2013,1,1,1621,33,1904,34,DL,N704X,95,JFK,ATL,130,760
2013,1,1,1623,3,2002,3,US,N550UW,35,JFK,PHX,317,2153
2013,1,1,1625,35,2054,4,AA,N630AA,1635,JFK,SJU,188,1598
2013,1,1,1626,-4,2007,15,B6,N804JB,675,JFK,LAX,370,2475
2013,1,1,1626,-4,1855,2,DL,N361NW,702,JFK,DTW,108,509
2013,1,1,1627,88,1925,80,B6,N599JB,63,JFK,TPA,159,1005
2013,1,1,1627,-3,1940,-40,VX,N847VA,27,JFK,SFO,354,2586
2013,1,1,1628,64,1740,59,EV,N14959,4133,EWR,IAD,53,212
2013,1,1,1628,-2,1907,-16,DL,N331NW,920,JFK,DEN,248,1626
2013,1,1,1630,42,1902,67,EV,N22909,4352,EWR,CVG,121,569
2013,1,1,1630,-6,1913,-30,B6,N534JB,143,JFK,PBI,147,1028
2013,1,1,1631,14,1740,13,EV,N14972,4299,EWR,DCA,48,199
2013,1,1,1631,-4,1956,-4,US,N649AW,656,EWR,PHX,309,2133
2013,1,1,1631,1,1935,-15,UA,N75425,1726,EWR,SAN,346,2425
2013,1,1,1632,-3,1903,23,WN,N258WN,190,LGA,STL,181,888
2013,1,1,1632,-3,1824,14,MQ,N507MQ,3695,EWR,ORD,139,719
2013,1,1,1634,8,1913,21,UA,N27213,69,EWR,DEN,247,1605
2013,1,1,1635,5,1830,20,UA,N16701,162,EWR,CLE,84,404
2013,1,1,1636,-3,1747,-8,B6,N190JB,1176,EWR,BOS,42,200
2013,1,1,1637,52,1858,39,9E,N604LR,3321,JFK,MSP,173,1029
2013,1,1,1639,82,1815,96,EV,N16561,4580,EWR,MKE,140,725
2013,1,1,1640,0,1859,9,MQ,N723MQ,4540,LGA,DTW,106,502
2013,1,1,1641,-9,1746,-34,AA,N3BYAA,1790,JFK,BOS,41,187
2013,1,1,1642,32,1944,25,UA,N17229,1587,EWR,RSW,161,1068
2013,1,1,1645,6,1832,16,EV,N13538,4336,EWR,GSO,89,445
2013,1,1,1649,10,1937,26,EV,N14960,4705,EWR,ATL,139,746
2013,1,1,1650,35,2009,56,B6,N564JB,985,LGA,TPA,162,1010
2013,1,1,1651,1,2000,-4,B6,N665JB,185,JFK,SAN,349,2446
2013,1,1,1652,12,2030,35,AA,N565AA,773,LGA,DFW,252,1389
2013,1,1,1653,-7,2005,-13,DL,N980DL,1807,LGA,FLL,158,1076
2013,1,1,1654,10,1752,-1,EV,N27962,4539,EWR,MHT,38,209
2013,1,1,1654,-6,2020,-14,DL,N320NB,706,JFK,AUS,251,1521
2013,1,1,1655,34,1804,40,EV,N19554,3260,EWR,ALB,36,143
2013,1,1,1655,-5,1953,3,AA,N5DRAA,575,JFK,EGE,280,1747
2013,1,1,1655,-5,2027,-22,DL,N713TW,31,JFK,SFO,357,2586
2013,1,1,1655,0,2025,-5,VX,N626VA,413,JFK,LAX,362,2475
2013,1,1,1656,-4,1941,-14,AA,N3CAAA,257,JFK,LAS,322,2248
2013,1,1,1657,7,1921,41,WN,N462WN,2773,EWR,STL,181,872
2013,1,1,1657,27,1948,22,UA,N17105,1609,EWR,MCO,148,937
2013,1,1,1658,-2,1808,-32,MQ,N688MQ,4323,JFK,ORF,52,290
2013,1,1,1701,-9,2026,11,AA,N3FUAA,695,JFK,AUS,247,1521
2013,1,1,1701,1,1856,16,UA,N418UA,689,LGA,ORD,144,733
2013,1,1,1702,2,2044,16,UA,N16632,1259,LGA,IAH,234,1416
2013,1,1,1705,0,2054,44,AA,N4WRAA,1905,EWR,DFW,251,1372
2013,1,1,1705,-5,1924,9,US,N188US,1447,LGA,CLT,110,544
2013,1,1,1707,2,1928,-12,DL,N3730B,2121,EWR,ATL,121,746
2013,1,1,1707,7,2006,6,UA,N543UA,342,EWR,LAX,334,2454
2013,1,1,1708,8,2037,32,WN,N778SW,1066,EWR,HOU,245,1411
2013,1,1,1711,21,1820,14,EV,N15986,4194,EWR,BTV,48,266
2013,1,1,1711,36,1918,33,B6,N228JB,1085,JFK,CLT,112,541
2013,1,1,1711,71,2005,68,B6,N579JB,369,LGA,PBI,149,1035
2013,1,1,1712,-7,1939,-19,UA,N569UA,509,LGA,DEN,241,1620
2013,1,1,1712,12,2042,6,UA,N485UA,635,EWR,SAT,242,1569
2013,1,1,1713,13,2006,-8,B6,N346JB,15,JFK,FLL,156,1069
2013,1,1,1714,-6,1915,0,AA,N3CVAA,1351,JFK,ORD,146,740
2013,1,1,1716,-14,1947,-6,F9,N263AV,511,LGA,DEN,242,1620
2013,1,1,1716,91,2140,61,B6,N651JB,703,JFK,SJU,183,1598
2013,1,1,1716,7,1902,16,UA,N19130,1623,EWR,ORD,143,719
2013,1,1,1717,-3,1920,10,AA,N539AA,345,LGA,ORD,141,733
2013,1,1,1718,8,2154,-7,B6,N507JB,699,JFK,SJU,189,1598
2013,1,1,1719,-1,1908,3,MQ,N713MQ,4479,LGA,RDU,80,431
2013,1,1,1720,-5,2121,16,DL,N723TW,513,JFK,LAX,363,2475
2013,1,1,1725,-5,1929,3,US,N680AW,449,EWR,CLT,104,529
2013,1,1,1725,5,2045,24,UA,N17122,1712,EWR,IAH,235,1400
2013,1,1,1726,-4,2054,4,AA,N386AA,543,JFK,MIA,157,1089
2013,1,1,1726,-3,2042,-18,UA,N557UA,512,JFK,SFO,347,2586
2013,1,1,1727,2,2043,3,AA,N377AA,145,JFK,SAN,357,2446
2013,1,1,1728,88,2004,107,EV,N13903,3843,EWR,SDF,135,642
2013,1,1,1729,11,2052,-3,UA,N14120,1284,EWR,SFO,360,2565
2013,1,1,1730,0,2013,14,FL,N967AT,623,LGA,ATL,128,762
2013,1,1,1730,0,2126,16,B6,N618JB,179,JFK,PHX,323,2153
2013,1,1,1730,1,2039,-19,UA,N77296,1715,EWR,SEA,344,2402
2013,1,1,1732,62,2028,123,EV,N16911,4092,EWR,DAY,119,533
2013,1,1,1736,56,2047,46,B6,N329JB,139,JFK,RSW,176,1074
2013,1,1,1738,-7,2030,-12,B6,N508JB,547,EWR,PBI,147,1023
2013,1,1,1739,-6,1956,3,DL,N965DL,2331,LGA,DTW,93,502
2013,1,1,1739,-1,2051,-21,DL,N3761R,1339,JFK,PDX,341,2454
2013,1,1,1740,70,2102,68,DL,N369NW,2139,LGA,MIA,167,1096
2013,1,1,1740,-5,2158,NA,MQ,N739MQ,4413,LGA,XNA,NA,1147
2013,1,1,1742,-4,2028,-24,DL,N933DL,1585,LGA,MCO,145,950
2013,1,1,1743,88,1925,66,9E,N8515F,3651,JFK,RDU,72,427
2013,1,1,1744,-6,2043,-2,B6,N661JB,527,EWR,MCO,137,937
2013,1,1,1744,24,2052,27,B6,N658JB,163,JFK,TPA,160,1005
2013,1,1,1744,-1,2055,-4,DL,N900DE,1935,LGA,TPA,160,1010
2013,1,1,1744,-1,1925,10,WN,N8324A,128,LGA,MDW,137,725
2013,1,1,1745,-4,1943,34,B6,N216JB,1307,JFK,IAD,65,228
2013,1,1,1750,0,2109,-6,UA,N525UA,535,JFK,LAX,345,2475
2013,1,1,1751,6,2044,4,B6,N527JB,9,JFK,MCO,141,944
2013,1,1,1751,6,2015,65,WN,N764SW,3384,EWR,MDW,148,711
2013,1,1,1753,8,2058,21,B6,N630JB,391,LGA,MCO,144,950
2013,1,1,1756,31,2036,17,UA,N523UA,376,EWR,MCO,140,937
2013,1,1,1757,54,1904,51,EV,N14998,4373,EWR,DCA,45,199
2013,1,1,1757,-2,2027,-15,DL,N643DL,1047,LGA,ATL,125,762
2013,1,1,1758,-2,1905,-12,B6,N304JB,1016,JFK,BOS,36,187
2013,1,1,1758,-2,2105,-5,B6,N663JB,989,JFK,FLL,152,1069
2013,1,1,1758,9,2020,37,UA,N37274,1676,EWR,ORD,135,719
2013,1,1,1759,0,1957,8,EV,N13566,4581,EWR,CMH,95,463
2013,1,1,1800,0,1945,-6,B6,N294JB,1111,JFK,RDU,78,427
2013,1,1,1800,0,1951,-3,UA,N16703,1053,EWR,CLE,83,404
2013,1,1,1802,-3,1930,-14,DL,N359NB,1006,LGA,BUF,61,292
2013,1,1,1802,1,2125,-12,UA,N75429,1165,EWR,LAX,340,2454
2013,1,1,1803,37,2011,37,EV,N13958,4382,EWR,DTW,104,488
2013,1,1,1803,103,2008,138,MQ,N504MQ,4622,LGA,BNA,154,764
2013,1,1,1803,3,2021,20,US,N510UW,373,JFK,CLT,100,541
2013,1,1,1805,8,2117,-2,UA,N39463,1152,EWR,PDX,336,2434
2013,1,1,1806,-4,2002,17,MQ,N711MQ,4484,LGA,BNA,152,764
2013,1,1,1807,29,2251,NA,UA,N31412,1228,EWR,SAN,NA,2425
2013,1,1,1808,-7,2111,-19,AS,N553AS,7,EWR,SEA,336,2402
2013,1,1,1809,-1,2117,-15,B6,N592JB,217,JFK,LGB,337,2465
2013,1,1,1811,12,2132,14,UA,N482UA,618,EWR,DFW,228,1372
2013,1,1,1814,74,2051,116,EV,N19966,4202,EWR,STL,177,872
2013,1,1,1814,-1,2122,-29,B6,N569JB,173,JFK,SJC,334,2569
2013,1,1,1815,290,2120,338,EV,N17185,4417,EWR,OMA,213,1134
2013,1,1,1815,10,1928,8,WN,N266WN,731,LGA,BWI,46,185
2013,1,1,1816,11,2013,18,MQ,N8EGMQ,4626,LGA,CMH,93,479
2013,1,1,1816,16,2101,11,UA,N522UA,638,EWR,LAS,307,2227
2013,1,1,1817,-3,2008,3,AA,N3AXAA,353,LGA,ORD,138,733
2013,1,1,1820,0,2216,26,AA,N3FMAA,119,EWR,LAX,366,2454
2013,1,1,1823,-7,2036,-19,DL,N337NW,924,JFK,MSP,158,1029
2013,1,1,1824,-6,2203,-2,AA,N3ETAA,269,JFK,SEA,348,2422
2013,1,1,1825,-4,2056,3,9E,N906XJ,3286,JFK,DTW,107,509
2013,1,1,1825,-4,2046,14,US,N460UW,1973,EWR,CLT,106,529
2013,1,1,1826,16,2132,2,AA,N3DWAA,1611,LGA,MIA,153,1096
2013,1,1,1826,-4,2154,-13,DL,N3772H,1643,JFK,SEA,334,2422
2013,1,1,1827,-2,2105,9,UA,N39728,1139,EWR,DEN,246,1605
2013,1,1,1828,23,2023,32,EV,N11119,4334,LGA,CLE,80,419
2013,1,1,1830,1,2131,6,UA,N33714,1684,EWR,PBI,152,1023
2013,1,1,1832,9,1948,8,EV,N13988,4326,EWR,PWM,48,284
2013,1,1,1832,-3,2059,-4,9E,N8894A,3830,JFK,CHS,106,636
2013,1,1,1832,4,2144,0,UA,N18220,1075,EWR,SNA,342,2434
2013,1,1,1834,-6,2027,7,MQ,N517MQ,3730,EWR,ORD,137,719
2013,1,1,1834,34,2014,32,UA,N467UA,668,LGA,ORD,123,733
2013,1,1,1836,70,2107,94,EV,N14543,4179,EWR,CVG,123,569
2013,1,1,1840,4,2022,12,B6,N281JB,130,JFK,BUF,70,301
2013,1,1,1840,-5,2055,25,MQ,N725MQ,4517,LGA,CRW,96,444
2013,1,1,1840,-5,2223,-3,UA,N508UA,389,JFK,SFO,357,2586
2013,1,1,1842,260,1958,263,EV,N18120,4633,EWR,BTV,46,266
2013,1,1,1842,13,2144,8,UA,N14214,1292,EWR,FLL,149,1065
2013,1,1,1843,-7,2052,2,AA,N594AA,2019,LGA,STL,169,888
2013,1,1,1843,-2,1955,-29,DL,N344NB,904,JFK,BOS,34,187
2013,1,1,1843,8,2339,-7,DL,N900PC,329,JFK,SJU,192,1598
2013,1,1,1846,61,2147,52,AA,N3ESAA,785,LGA,DFW,223,1389
2013,1,1,1846,-9,2336,-19,AA,N5BYAA,1613,JFK,SJU,190,1598
2013,1,1,1848,63,2238,78,AA,N332AA,177,JFK,SFO,361,2586
2013,1,1,1849,-11,2131,2,FL,N920AT,645,LGA,ATL,134,762
2013,1,1,1850,-10,2007,-9,EV,N835AS,5714,JFK,IAD,55,228
